src_index,src_id,assembly_uid,assembly_accession,organism,taxid,ftp_path,md5,filename
349,refseq-NZ-1444055-PRJNA224116-SAMN02680192-NZ_JNRU-.-Escherichia_coli_3_073_06_S1_C1.fna,185581,GCF_000704845.1,Escherichia coli 3-073-06_S1_C1 (E. coli),1444055,genomes/all/GCF/000/704/845/GCF_000704845.1_ASM70484v1/GCF_000704845.1_ASM70484v1_genomic.fna.gz,dfb8df90a7f40730deab90bc11a63883,GCF_000704845.1.fa.gz
350,refseq-NZ-1444088-PRJNA224116-SAMN02680215-NZ_JOQF-.-Escherichia_coli_4_203_08_S1_C2.fna,190191,GCF_000713945.1,Escherichia coli 4-203-08_S1_C2 (E. coli),1444088,genomes/all/GCF/000/713/945/GCF_000713945.1_ASM71394v1/GCF_000713945.1_ASM71394v1_genomic.fna.gz,96291bc285bd158fe998b106cb0bd236,GCF_000713945.1.fa.gz
351,refseq-NZ-1444108-PRJNA224116-SAMN02687535-NZ_JNRQ-.-Escherichia_coli_3_020_07_S1_C3.fna,185541,GCF_000704765.1,Escherichia coli 3-020-07_S1_C3 (E. coli),1444108,genomes/all/GCF/000/704/765/GCF_000704765.1_ASM70476v1/GCF_000704765.1_ASM70476v1_genomic.fna.gz,4a09f70e3653bbdd2555cefbf1ca5979,GCF_000704765.1.fa.gz
352,refseq-NZ-1444121-PRJNA224116-SAMN02687494-NZ_JNPI-.-Escherichia_coli_2_177_06_S3_C1.fna,184981,GCF_000703645.1,Escherichia coli 2-177-06_S3_C1 (E. coli),1444121,genomes/all/GCF/000/703/645/GCF_000703645.1_ASM70364v1/GCF_000703645.1_ASM70364v1_genomic.fna.gz,551cfd79190f2ebc29d4416c0db4c7e6,GCF_000703645.1.fa.gz
353,refseq-NZ-1444127-PRJNA224116-SAMN02680249-NZ_JNRH-.-Escherichia_coli_2_474_04_S3_C1.fna,185451,GCF_000704585.1,Escherichia coli 2-474-04_S3_C1 (E. coli),1444127,genomes/all/GCF/000/704/585/GCF_000704585.1_ASM70458v1/GCF_000704585.1_ASM70458v1_genomic.fna.gz,a9089a7b6af1435ff44e760065c3a365,GCF_000704585.1.fa.gz
354,refseq-NZ-1444128-PRJNA224116-SAMN02687513-NZ_JOQQ-.-Escherichia_coli_5_172_05_S3_C1.fna,190311,GCF_000714175.1,Escherichia coli 5-172-05_S3_C1 (E. coli),1444128,genomes/all/GCF/000/714/175/GCF_000714175.1_ASM71417v1/GCF_000714175.1_ASM71417v1_genomic.fna.gz,7a6b6073a6561fbbe4fd1f69cd1a8100,GCF_000714175.1.fa.gz
355,refseq-NZ-1444129-PRJNA224116-SAMN02680196-NZ_JOQY-.-Escherichia_coli_5_366_08_S3_C1.fna,190381,GCF_000714335.1,Escherichia coli 5-366-08_S3_C1 (E. coli),1444129,genomes/all/GCF/000/714/335/GCF_000714335.1_ASM71433v1/GCF_000714335.1_ASM71433v1_genomic.fna.gz,33448268fefa9ad10551b3d9ccd06fe0,GCF_000714335.1.fa.gz
356,refseq-NZ-1444134-PRJNA224116-SAMN02687483-NZ_JJLV-.-Escherichia_coli_1_182_04_S3_C1.fna,144501,GCF_000627965.1,Escherichia coli 1-182-04_S3_C1 (E. coli),1444134,genomes/all/GCF/000/627/965/GCF_000627965.1_ASM62796v1/GCF_000627965.1_ASM62796v1_genomic.fna.gz,a8096b7f8213b4759ae1f316ba1dfb15,GCF_000627965.1.fa.gz
357,refseq-NZ-1444135-PRJNA224116-SAMN02680253-NZ_JJLU-.-Escherichia_coli_1_250_04_S3_C1.fna,144241,GCF_000627435.1,Escherichia coli 1-250-04_S3_C1 (E. coli),1444135,genomes/all/GCF/000/627/435/GCF_000627435.1_ASM62743v1/GCF_000627435.1_ASM62743v1_genomic.fna.gz,2dd02cfda9c872b9c8b16282f2b676b5,GCF_000627435.1.fa.gz
358,refseq-NZ-1444147-PRJNA224116-SAMN02680137-NZ_JMGT-.-Escherichia_coli_2_005_03_S3_C2.fna,176561,GCF_000687105.1,Escherichia coli 2-005-03_S3_C2 (E. coli),1444147,genomes/all/GCF/000/687/105/GCF_000687105.1_ASM68710v1/GCF_000687105.1_ASM68710v1_genomic.fna.gz,a2b2a439f1806f0b5d4980b78056da07,GCF_000687105.1.fa.gz
359,refseq-NZ-1444154-PRJNA224116-SAMN02680157-NZ_JNQQ-.-Escherichia_coli_2_316_03_S3_C2.fna,185191,GCF_000704065.1,Escherichia coli 2-316-03_S3_C2 (E. coli),1444154,genomes/all/GCF/000/704/065/GCF_000704065.1_ASM70406v1/GCF_000704065.1_ASM70406v1_genomic.fna.gz,f889473827b1cb41efbbd34ef4b28211,GCF_000704065.1.fa.gz
360,refseq-NZ-1444163-PRJNA224116-SAMN02689029-NZ_JOSR-.-Escherichia_coli_1_250_04_S3_C2.fna,190121,GCF_000713815.1,Escherichia coli 1-250-04_S3_C2 (E. coli),1444163,genomes/all/GCF/000/713/815/GCF_000713815.1_ASM71381v1/GCF_000713815.1_ASM71381v1_genomic.fna.gz,edbc39d937939aab4067a94a92f9b62a,GCF_000713815.1.fa.gz
361,refseq-NZ-1444165-PRJNA224116-SAMN02689044-GCF_000711515.1-.-Escherichia_coli_3_020_07_S3_C2.fna,188881,GCF_000711515.1,Escherichia coli 3-020-07_S3_C2 (E. coli),1444165,genomes/all/GCF/000/711/515/GCF_000711515.1_ASM71151v1/GCF_000711515.1_ASM71151v1_genomic.fna.gz,2aa849404ffaa175aef6e12c6006820d,GCF_000711515.1.fa.gz
362,refseq-NZ-1444186-PRJNA224116-SAMN02687514-NZ_JOQO-.-Escherichia_coli_5_172_05_S3_C3.fna,190281,GCF_000714135.1,Escherichia coli 5-172-05_S3_C3 (E. coli),1444186,genomes/all/GCF/000/714/135/GCF_000714135.1_ASM71413v1/GCF_000714135.1_ASM71413v1_genomic.fna.gz,75ac9934cf42322a1d337620583d45e0,GCF_000714135.1.fa.gz
363,refseq-NZ-1444190-PRJNA224116-SAMN02680172-NZ_JHDL-.-Escherichia_coli_1_110_08_S3_C3.fna,133131,GCF_000601335.1,Escherichia coli 1-110-08_S3_C3 (E. coli),1444190,genomes/all/GCF/000/601/335/GCF_000601335.1_ASM60133v1/GCF_000601335.1_ASM60133v1_genomic.fna.gz,8aa9d76b544730b39780e47efe9f02b6,GCF_000601335.1.fa.gz
364,refseq-NZ-1444194-PRJNA224116-SAMN02680147-NZ_JNMH-.-Escherichia_coli_3_373_03_S3_C3.fna,183301,GCF_000700245.1,Escherichia coli 3-373-03_S3_C3 (E. coli),1444194,genomes/all/GCF/000/700/245/GCF_000700245.1_ASM70024v1/GCF_000700245.1_ASM70024v1_genomic.fna.gz,068b9f2a03be898e070e7494e5bab486,GCF_000700245.1.fa.gz
365,refseq-NZ-1444196-PRJNA224116-SAMN02680207-NZ_JOQH-.-Escherichia_coli_4_203_08_S3_C3.fna,190211,GCF_000713985.1,Escherichia coli 4-203-08_S3_C3 (E. coli),1444196,genomes/all/GCF/000/713/985/GCF_000713985.1_ASM71398v1/GCF_000713985.1_ASM71398v1_genomic.fna.gz,20e9997dc09cd3b3f77aaf664660c042,GCF_000713985.1.fa.gz
366,refseq-NZ-1444209-PRJNA224116-SAMN02689043-NZ_JONA-.-Escherichia_coli_2_460_02_S4_C1.fna,188911,GCF_000711565.1,Escherichia coli 2-460-02_S4_C1 (E. coli),1444209,genomes/all/GCF/000/711/565/GCF_000711565.1_ASM71156v1/GCF_000711565.1_ASM71156v1_genomic.fna.gz,21c170586cf8d0991088ebecbdd74d11,GCF_000711565.1.fa.gz
367,refseq-NZ-1444215-PRJNA224116-SAMN02680218-NZ_JHDK-.-Escherichia_coli_1_110_08_S4_C1.fna,133141,GCF_000601355.1,Escherichia coli 1-110-08_S4_C1 (E. coli),1444215,genomes/all/GCF/000/601/355/GCF_000601355.1_ASM60135v1/GCF_000601355.1_ASM60135v1_genomic.fna.gz,376efeb4f83caff9658186f27a66ae6a,GCF_000601355.1.fa.gz
368,refseq-NZ-1444216-PRJNA224116-SAMN02687502-NZ_JJLQ-.-Escherichia_coli_1_176_05_S4_C1.fna,144181,GCF_000627315.1,Escherichia coli 1-176-05_S4_C1 (E. coli),1444216,genomes/all/GCF/000/627/315/GCF_000627315.1_ASM62731v1/GCF_000627315.1_ASM62731v1_genomic.fna.gz,7caeb995cfcb63e16136f4778f187e1f,GCF_000627315.1.fa.gz
369,refseq-NZ-1444224-PRJNA224116-SAMN02680173-NZ_JNMW-.-Escherichia_coli_3_373_03_S4_C1.fna,183511,GCF_000700665.1,Escherichia coli 3-373-03_S4_C1 (E. coli),1444224,genomes/all/GCF/000/700/665/GCF_000700665.1_ASM70066v1/GCF_000700665.1_ASM70066v1_genomic.fna.gz,90250c7c87660688db860eea21563bab,GCF_000700665.1.fa.gz
370,refseq-NZ-1444236-PRJNA224116-SAMN02680145-NZ_JNRA-.-Escherichia_coli_2_427_07_S4_C2.fna,185381,GCF_000704445.1,Escherichia coli 2-427-07_S4_C2 (E. coli),1444236,genomes/all/GCF/000/704/445/GCF_000704445.1_ASM70444v1/GCF_000704445.1_ASM70444v1_genomic.fna.gz,f878934a885c70bcb41d72e7235f4686,GCF_000704445.1.fa.gz
371,refseq-NZ-1444240-PRJNA224116-SAMN02680208-NZ_JOQM-.-Escherichia_coli_5_366_08_S4_C2.fna,190271,GCF_000714095.1,Escherichia coli 5-366-08_S4_C2 (E. coli),1444240,genomes/all/GCF/000/714/095/GCF_000714095.1_ASM71409v1/GCF_000714095.1_ASM71409v1_genomic.fna.gz,56b2ba03074adf7799f67093ddbb8466,GCF_000714095.1.fa.gz
372,refseq-NZ-1444258-PRJNA224116-SAMN02687493-NZ_JJLJ-.-Escherichia_coli_2_005_03_S4_C3.fna,144061,GCF_000627075.1,Escherichia coli 2-005-03_S4_C3 (E. coli),1444258,genomes/all/GCF/000/627/075/GCF_000627075.1_ASM62707v1/GCF_000627075.1_ASM62707v1_genomic.fna.gz,0debb906fbd1e27f30c92fc3ed3fa538,GCF_000627075.1.fa.gz
373,refseq-NZ-1444265-PRJNA224116-SAMN02680150-NZ_JNQU-.-Escherichia_coli_2_316_03_S4_C3.fna,185331,GCF_000704345.1,Escherichia coli 2-316-03_S4_C3 (E. coli),1444265,genomes/all/GCF/000/704/345/GCF_000704345.1_ASM70434v1/GCF_000704345.1_ASM70434v1_genomic.fna.gz,9e2de973f9759e1a3312c42f98ca9b1e,GCF_000704345.1.fa.gz
374,refseq-NZ-1444267-PRJNA224116-SAMN02687536-NZ_JNRF-.-Escherichia_coli_2_460_02_S4_C3.fna,185431,GCF_000704545.1,Escherichia coli 2-460-02_S4_C3 (E. coli),1444267,genomes/all/GCF/000/704/545/GCF_000704545.1_ASM70454v1/GCF_000704545.1_ASM70454v1_genomic.fna.gz,43babaadfdf05bdfa0053e9bd46b408f,GCF_000704545.1.fa.gz
375,refseq-NZ-1444282-PRJNA224116-SAMN02687481-NZ_JORJ-.-Escherichia_coli_6_319_05_S4_C3.fna,189791,GCF_000713115.1,Escherichia coli 6-319-05_S4_C3 (E. coli),1444282,genomes/all/GCF/000/713/115/GCF_000713115.1_ASM71311v1/GCF_000713115.1_ASM71311v1_genomic.fna.gz,acd0524a0e96aae28dd516f9c2265dfe,GCF_000713115.1.fa.gz
376,refseq-NZ-1446498-PRJNA224116-SAMN02353073-NZ_JHJS-.-Escherichia_coli_O111_H8_str._F6627.fna,140081,GCF_000618125.1,Escherichia coli O111:H8 str. F6627 (E. coli),1446498,genomes/all/GCF/000/618/125/GCF_000618125.1_EcF6627/GCF_000618125.1_EcF6627_genomic.fna.gz,cb6cab031805dda64d232a63da55ffbf,GCF_000618125.1.fa.gz
377,refseq-NZ-1446515-PRJNA224116-SAMN02352924-NZ_JHKU-.-Escherichia_coli_O111_NM_str._08_4487.fna,570231,GCF_000616685.2,Escherichia coli O111:NM str. 08-4487 (E. coli),1446515,genomes/all/GCF/000/616/685/GCF_000616685.2_Ec08-4487/GCF_000616685.2_Ec08-4487_genomic.fna.gz,4d2d3b808ba4be40a3e6aa57a0e62ff2,GCF_000616685.2.fa.gz
378,refseq-NZ-1446516-PRJNA224116-SAMN02352940-NZ_JHGU-.-Escherichia_coli_O111_NM_str._2009C_4006.fna,570761,GCF_000619225.2,Escherichia coli O111:NM str. 2009C-4006 (E. coli),1446516,genomes/all/GCF/000/619/225/GCF_000619225.2_Ec2009C-4006/GCF_000619225.2_Ec2009C-4006_genomic.fna.gz,7f86322cffbb9968217c81245cf7a686,GCF_000619225.2.fa.gz
379,refseq-NZ-1446517-PRJNA224116-SAMN02352942-NZ_JHGS-.-Escherichia_coli_O111_NM_str._2009C_4052.fna,570701,GCF_000619005.2,Escherichia coli O111:NM str. 2009C-4052 (E. coli),1446517,genomes/all/GCF/000/619/005/GCF_000619005.2_Ec2009C-4052/GCF_000619005.2_Ec2009C-4052_genomic.fna.gz,6b1927f16946ba48d2acad0ad9a86cc1,GCF_000619005.2.fa.gz
380,refseq-NZ-1446548-PRJNA224116-SAMN02352921-NZ_JHKX-.-Escherichia_coli_O118_H16_str._08_3651.fna,139621,GCF_000616625.1,Escherichia coli O118:H16 str. 08-3651 (E. coli),1446548,genomes/all/GCF/000/616/625/GCF_000616625.1_Ec08-3651/GCF_000616625.1_Ec08-3651_genomic.fna.gz,f5e7aab1c94ef1f27a762158669cf460,GCF_000616625.1.fa.gz
381,refseq-NZ-1446555-PRJNA224116-SAMN02352941-NZ_JHGT-.-Escherichia_coli_O121_H19_str._2009C_4050.fna,570881,GCF_000619745.2,Escherichia coli O121:H19 str. 2009C-4050 (E. coli),1446555,genomes/all/GCF/000/619/745/GCF_000619745.2_Ec2009C-4050/GCF_000619745.2_Ec2009C-4050_genomic.fna.gz,16ed008a246e718c3513a84062985621,GCF_000619745.2.fa.gz
382,refseq-NZ-1446562-PRJNA224116-SAMN02352977-NZ_JHFK-.-Escherichia_coli_O121_H19_str._2010C_3840.fna,139261,GCF_000615505.1,Escherichia coli O121:H19 str. 2010C-3840 (E. coli),1446562,genomes/all/GCF/000/615/505/GCF_000615505.1_Ec2010C-3840/GCF_000615505.1_Ec2010C-3840_genomic.fna.gz,d285586150207f05bcccc14144bf4bf6,GCF_000615505.1.fa.gz
383,refseq-NZ-1446612-PRJNA224116-SAMN02352914-NZ_JHNE-.-Escherichia_coli_O157_H7_str._07_3391.fna,570491,GCF_000617725.2,Escherichia coli O157:H7 str. 07-3391 (E. coli),1446612,genomes/all/GCF/000/617/725/GCF_000617725.2_Ec07-3391/GCF_000617725.2_Ec07-3391_genomic.fna.gz,6705fa9fa115ee893303f6421fc72e88,GCF_000617725.2.fa.gz
384,refseq-NZ-1446621-PRJNA224116-SAMN02352958-NZ_JHGC-.-Escherichia_coli_O157_H7_str._2009EL2109.fna,139111,GCF_000615015.1,Escherichia coli O157:H7 str. 2009EL2109 (E. coli),1446621,genomes/all/GCF/000/615/015/GCF_000615015.1_Ec2009EL2109/GCF_000615015.1_Ec2009EL2109_genomic.fna.gz,b61ceea8ea9251b9a64eba9a78586cf6,GCF_000615015.1.fa.gz
385,refseq-NZ-1446630-PRJNA224116-SAMN02353044-NZ_JHLC-.-Escherichia_coli_O157_H7_str._2011EL_2097.fna,570171,GCF_000616525.2,Escherichia coli O157:H7 str. 2011EL-2097 (E. coli),1446630,genomes/all/GCF/000/616/525/GCF_000616525.2_Ec2011EL-2097/GCF_000616525.2_Ec2011EL-2097_genomic.fna.gz,29c19d0bf19896a8f7a99449c434b17b,GCF_000616525.2.fa.gz
386,refseq-NZ-1446637-PRJNA224116-SAMN02353051-NZ_JHKO-.-Escherichia_coli_O157_H7_str._2011EL_2106.fna,569981,GCF_000615865.2,Escherichia coli O157:H7 str. 2011EL-2106 (E. coli),1446637,genomes/all/GCF/000/615/865/GCF_000615865.2_Ec2011EL-2106/GCF_000615865.2_Ec2011EL-2106_genomic.fna.gz,9bf6ba948f3d213b69a7708c03d8ab54,GCF_000615865.2.fa.gz
387,refseq-NZ-1446644-PRJNA224116-SAMN02353058-NZ_JHKH-.-Escherichia_coli_O157_H7_str._2011EL_2114.fna,138821,GCF_000614255.1,Escherichia coli O157:H7 str. 2011EL-2114 (E. coli),1446644,genomes/all/GCF/000/614/255/GCF_000614255.1_Ec2011EL-2114/GCF_000614255.1_Ec2011EL-2114_genomic.fna.gz,bf539914e31d086cfe11223c9063f974,GCF_000614255.1.fa.gz
388,refseq-NZ-1446647-PRJNA224116-SAMN02353061-NZ_JHKE-.-Escherichia_coli_O157_H7_str._2011EL_2288.fna,569731,GCF_000614085.2,Escherichia coli O157:H7 str. 2011EL-2288 (E. coli),1446647,genomes/all/GCF/000/614/085/GCF_000614085.2_Ec2011EL-2288/GCF_000614085.2_Ec2011EL-2288_genomic.fna.gz,ed5981c9ef4b277ffea26ee25ff96b81,GCF_000614085.2.fa.gz
389,refseq-NZ-1446652-PRJNA224116-SAMN02353072-NZ_JHJT-.-Escherichia_coli_O157_H7_str._F6142.fna,570551,GCF_000618105.2,Escherichia coli O157:H7 str. F6142 (E. coli),1446652,genomes/all/GCF/000/618/105/GCF_000618105.2_EcF6142/GCF_000618105.2_EcF6142_genomic.fna.gz,e8f673aa74758fc64c85db79b5d398bb,GCF_000618105.2.fa.gz
390,refseq-NZ-1446658-PRJNA224116-SAMN02353080-NZ_JHJL-.-Escherichia_coli_O157_H7_str._F7384.fna,570541,GCF_000618065.2,Escherichia coli O157:H7 str. F7384 (E. coli),1446658,genomes/all/GCF/000/618/065/GCF_000618065.2_EcF7384/GCF_000618065.2_EcF7384_genomic.fna.gz,be5ad6cc54b64e93571c345d18f88cc0,GCF_000618065.2.fa.gz
391,refseq-NZ-1446661-PRJNA224116-SAMN02353084-NZ_JHJH-.-Escherichia_coli_O157_H7_str._H2495.fna,140141,GCF_000618245.1,Escherichia coli O157:H7 str. H2495 (E. coli),1446661,genomes/all/GCF/000/618/245/GCF_000618245.1_EcH2495/GCF_000618245.1_EcH2495_genomic.fna.gz,ef23542cddbea2c580293dd0a7f3da63,GCF_000618245.1.fa.gz
392,refseq-NZ-1446688-PRJNA224116-SAMN02353114-NZ_JHID-.-Escherichia_coli_O157_H7_str._K5467.fna,140431,GCF_000618825.1,Escherichia coli O157:H7 str. K5467 (E. coli),1446688,genomes/all/GCF/000/618/825/GCF_000618825.1_EcK5467/GCF_000618825.1_EcK5467_genomic.fna.gz,759d9b72d4b26a834fe8b979d486ad5c,GCF_000618825.1.fa.gz
393,refseq-NZ-1446689-PRJNA224116-SAMN02353115-NZ_JHIC-.-Escherichia_coli_O157_H7_str._K5602.fna,140441,GCF_000618845.1,Escherichia coli O157:H7 str. K5602 (E. coli),1446689,genomes/all/GCF/000/618/845/GCF_000618845.1_EcK5602/GCF_000618845.1_EcK5602_genomic.fna.gz,681d8fcbbd760221694063025e8e3735,GCF_000618845.1.fa.gz
394,refseq-NZ-1446700-PRJNA224116-SAMN02353005-NZ_JHMM-.-Escherichia_coli_O165_H25_str._2010C_4874.fna,143441,GCF_000617585.1,Escherichia coli O165:H25 str. 2010C-4874 (E. coli),1446700,genomes/all/GCF/000/617/585/GCF_000617585.1_Ec2010C-4874/GCF_000617585.1_Ec2010C-4874_genomic.fna.gz,69ae81728fb7da0654b1996026931dcd,GCF_000617585.1.fa.gz
395,refseq-NZ-1446726-PRJNA224116-SAMN02353009-NZ_JHMI-.-Escherichia_coli_O26_H11_str._2010C_5028.fna,570941,GCF_000622535.2,Escherichia coli O26:H11 str. 2010C-5028 (E. coli),1446726,genomes/all/GCF/000/622/535/GCF_000622535.2_Ec2010C-5028/GCF_000622535.2_Ec2010C-5028_genomic.fna.gz,f1a53992c05713056a0339a9e35fe704,GCF_000622535.2.fa.gz
396,refseq-NZ-1446734-PRJNA224116-SAMN02352987-NZ_JHFB-.-Escherichia_coli_O26_NM_str._2010C_4347.fna,569861,GCF_000614845.2,Escherichia coli O26:NM str. 2010C-4347 (E. coli),1446734,genomes/all/GCF/000/614/845/GCF_000614845.2_Ec2010C-4347/GCF_000614845.2_Ec2010C-4347_genomic.fna.gz,1f97a9486e0fd4a595eb23eb78d86392,GCF_000614845.2.fa.gz
397,refseq-NZ-1446748-PRJNA224116-SAMN02353071-NZ_JHJU-.-Escherichia_coli_O6_H16_str._F5656C1.fna,140061,GCF_000618085.1,Escherichia coli O6:H16 str. F5656C1 (E. coli),1446748,genomes/all/GCF/000/618/085/GCF_000618085.1_EcF5656C1/GCF_000618085.1_EcF5656C1_genomic.fna.gz,9e06a0f6aafc6ed8d8420694d80dd4a4,GCF_000618085.1.fa.gz
398,refseq-NZ-1446750-PRJNA224116-SAMN02352903-NZ_JHNP-.-Escherichia_coli_O69_H11_str._06_3325.fna,139781,GCF_000617325.1,Escherichia coli O69:H11 str. 06-3325 (E. coli),1446750,genomes/all/GCF/000/617/325/GCF_000617325.1_Ec06-3325/GCF_000617325.1_Ec06-3325_genomic.fna.gz,068fa1661dee1349f2044ade71c4f0b9,GCF_000617325.1.fa.gz
399,refseq-NZ-1455599-PRJNA224116-SAMN02640647-NZ_JDWR-.-Escherichia_coli_11117.fna,182911,GCF_000699385.1,Escherichia coli 11117 (E. coli),1455599,genomes/all/GCF/000/699/385/GCF_000699385.1_11117/GCF_000699385.1_11117_genomic.fna.gz,1fdf6611e5f1d374a208dba08d78e072,GCF_000699385.1.fa.gz
400,refseq-NZ-155864-PRJNA224116-SAMN03292324-GCF_000948445.1-.-Escherichia_coli_O157_H7_str._EDL933.fna,308061,GCF_000948445.1,Escherichia coli O157:H7 str. EDL933 (E. coli),155864,genomes/all/GCF/000/948/445/GCF_000948445.1_ASM94844v1/GCF_000948445.1_ASM94844v1_genomic.fna.gz,2621ef27bc5f1b6b49cac88180ab8532,GCF_000948445.1.fa.gz
402,refseq-NZ-511145-PRJNA224116-SAMN02743420-GCF_000801205.1-.-Escherichia_coli_str._K_12_substr._MG1655.fna,234141,GCF_000801205.1,Escherichia coli str. K-12 substr. MG1655 (E. coli),511145,genomes/all/GCF/000/801/205/GCF_000801205.1_ASM80120v1/GCF_000801205.1_ASM80120v1_genomic.fna.gz,780798596656293f171763b6a27d2264,GCF_000801205.1.fa.gz
403,refseq-NZ-550672-PRJNA224116-SAMN02595356-GCF_000163155.1-.-Escherichia_coli_B088.fna,197038,GCF_000163155.1,Escherichia coli B088 (E. coli),550672,genomes/all/GCF/000/163/155/GCF_000163155.1_ASM16315v1/GCF_000163155.1_ASM16315v1_genomic.fna.gz,3cabaf6f2c7960622001adc6a55e47a1,GCF_000163155.1.fa.gz
404,refseq-NZ-562-PRJNA224116-SAMEA2547783-GCF_000952955.1-.-Escherichia_coli.fna,311701,GCF_000952955.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/952/955/GCF_000952955.1_EcRV308Chr/GCF_000952955.1_EcRV308Chr_genomic.fna.gz,6a7e93b0e305ce0b9f14da2b9595cd93,GCF_000952955.1.fa.gz
405,refseq-NZ-562-PRJNA224116-SAMEA2593888-NZ_CCPO-.-Escherichia_coli.fna,209591,GCF_000752435.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/752/435/GCF_000752435.1_FHI1/GCF_000752435.1_FHI1_genomic.fna.gz,f2903d64f9f68f7ce96716df57249a49,GCF_000752435.1.fa.gz
406,refseq-NZ-562-PRJNA224116-SAMEA2593897-GCF_000936635.1-.-Escherichia_coli.fna,302501,GCF_000936635.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/936/635/GCF_000936635.1_FHI11/GCF_000936635.1_FHI11_genomic.fna.gz,ada5c248387f17bac967063d67472e35,GCF_000936635.1.fa.gz
407,refseq-NZ-562-PRJNA224116-SAMEA2593899-NZ_CCPQ-.-Escherichia_coli.fna,210131,GCF_000753515.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/753/515/GCF_000753515.1_FHI13/GCF_000753515.1_FHI13_genomic.fna.gz,00553a8b4544f7447703b88bb4f17a74,GCF_000753515.1.fa.gz
408,refseq-NZ-562-PRJNA224116-SAMEA2593901-GCF_000940255.1-.-Escherichia_coli.fna,304211,GCF_000940255.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/940/255/GCF_000940255.1_FHI15/GCF_000940255.1_FHI15_genomic.fna.gz,898ee56926c9383cc6ee55f64579f90f,GCF_000940255.1.fa.gz
409,refseq-NZ-562-PRJNA224116-SAMEA2593904-GCF_000752855.1-.-Escherichia_coli.fna,209801,GCF_000752855.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/752/855/GCF_000752855.1_FHI19/GCF_000752855.1_FHI19_genomic.fna.gz,88744eec461b91a4f3ffee582e5d8240,GCF_000752855.1.fa.gz
410,refseq-NZ-562-PRJNA224116-SAMEA2593905-GCF_000940115.1-.-Escherichia_coli.fna,304161,GCF_000940115.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/940/115/GCF_000940115.1_FHI20/GCF_000940115.1_FHI20_genomic.fna.gz,08a6029f92375586cd9f4102971b0ee5,GCF_000940115.1.fa.gz
411,refseq-NZ-562-PRJNA224116-SAMEA2593907-GCF_000752755.1-.-Escherichia_coli.fna,209751,GCF_000752755.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/752/755/GCF_000752755.1_FHI22/GCF_000752755.1_FHI22_genomic.fna.gz,a3f74e46964b9fa7c41a430b875a880a,GCF_000752755.1.fa.gz
412,refseq-NZ-562-PRJNA224116-SAMEA2593925-GCF_000943355.1-.-Escherichia_coli.fna,732831,GCF_000943355.2,Escherichia coli (E. coli),562,genomes/all/GCF/000/943/355/GCF_000943355.2_FHI42/GCF_000943355.2_FHI42_genomic.fna.gz,60f033ff000f1b85ef9bd8e98e49d0a0,GCF_000943355.2.fa.gz
413,refseq-NZ-562-PRJNA224116-SAMEA2593951-GCF_000944015.1-.-Escherichia_coli.fna,306001,GCF_000944015.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/944/015/GCF_000944015.1_FHI71/GCF_000944015.1_FHI71_genomic.fna.gz,1171be16583c745167e8c0f6582d61d6,GCF_000944015.1.fa.gz
414,refseq-NZ-562-PRJNA224116-SAMEA2593953-NZ_CCQR-.-Escherichia_coli.fna,209911,GCF_000753075.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/753/075/GCF_000753075.1_FHI73/GCF_000753075.1_FHI73_genomic.fna.gz,1267a56b10c85b8a50d727d8d0657c51,GCF_000753075.1.fa.gz
415,refseq-NZ-562-PRJNA224116-SAMEA2593960-NZ_CCQV-.-Escherichia_coli.fna,209661,GCF_000752575.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/752/575/GCF_000752575.1_FHI81/GCF_000752575.1_FHI81_genomic.fna.gz,687be2f00fc698c30f8cc323c630e989,GCF_000752575.1.fa.gz
416,refseq-NZ-562-PRJNA224116-SAMEA2593969-GCF_000936085.1-.-Escherichia_coli.fna,732891,GCF_000936085.2,Escherichia coli (E. coli),562,genomes/all/GCF/000/936/085/GCF_000936085.2_FHI90/GCF_000936085.2_FHI90_genomic.fna.gz,6c5795d8b7a3005e4444d912486bb85d,GCF_000936085.2.fa.gz
417,refseq-NZ-562-PRJNA224116-SAMEA2593973-NZ_CCRD-.-Escherichia_coli.fna,210011,GCF_000753275.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/753/275/GCF_000753275.1_FHI95/GCF_000753275.1_FHI95_genomic.fna.gz,0fdf9501d9633aca8f37d701d07c4c09,GCF_000753275.1.fa.gz
418,refseq-NZ-562-PRJNA224116-SAMEA2593974-NZ_CCRE-.-Escherichia_coli.fna,209721,GCF_000752695.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/752/695/GCF_000752695.1_FHI96/GCF_000752695.1_FHI96_genomic.fna.gz,ad1843400c467da5fbf6556b06877ca4,GCF_000752695.1.fa.gz
